[18/08/2017 22:07:53] /addskill [ADM] EGGabriel, level
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:32] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:33] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:34] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:35] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:36] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:37] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:38] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:39] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:40] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:41] /r 100
[01/01/2018 12:54:47] /a 2
[01/01/2018 12:54:48] /a 2
[01/01/2018 12:54:48] /a 2
[01/01/2018 12:54:48] /a 2
[01/01/2018 12:54:48] /a 2
[01/01/2018 12:54:48] /a 2
[01/01/2018 12:54:49] /a 2
[01/01/2018 12:54:49] /a 2
[01/01/2018 12:54:49] /a 2
[01/01/2018 12:54:51] /r 100
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:52] /a 2
[01/01/2018 12:54:54] /a 2
[01/01/2018 12:54:55] /a 2
[01/01/2018 12:54:55] /a 2
[01/01/2018 12:54:56] /a 2
[01/01/2018 12:54:56] /a 2
[01/01/2018 12:54:56] /a 2
[01/01/2018 12:54:56] /a 2
[01/01/2018 12:54:57] /r 100
[01/01/2018 12:54:58] /r 100
[01/01/2018 12:54:58] /r 100
[01/01/2018 12:54:58] /r 100
[01/01/2018 12:54:58] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:00] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:01] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:02] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:03] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:04] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:05] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:06] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:07] /r 100
[01/01/2018 12:55:08] /r 100
[01/01/2018 12:55:08] /r 100
[01/01/2018 12:55:08] /r 100
[01/01/2018 12:55:08] /r 100
[01/01/2018 12:55:08] /r 100
[01/01/2018 12:55:09] /r 100
[01/01/2018 12:55:09] /r 100
[01/01/2018 12:55:09] /r 100
[01/01/2018 12:55:09] /r 100
[01/01/2018 12:55:10] /r 100
[01/01/2018 12:55:10] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:11] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:12] /r 100
[01/01/2018 12:55:13] /r 100
[01/01/2018 12:55:13] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:14] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:15] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:16] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:17] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:18] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:19] /r 100
[01/01/2018 12:55:20] /r 100
[01/01/2018 12:55:20] /r 100
[01/01/2018 12:55:20] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:21] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:22] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:23] /r 100
[01/01/2018 12:55:24] /r 100
[01/01/2018 12:55:24] /r 100
[01/01/2018 12:55:24] /r 100
[01/01/2018 12:55:24] /r 100
[01/01/2018 12:55:25] /r 100
[01/01/2018 12:55:28] /r 100
[01/01/2018 12:55:28] /r 100
[01/01/2018 12:55:28] /r 100
[01/01/2018 12:55:28] /r 100
[01/01/2018 12:55:28] /r 100
[01/01/2018 12:55:29] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:30] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:31] /r 100
[01/01/2018 12:55:32] /r 100
[01/01/2018 12:55:39] /i 1041
[01/01/2018 12:55:40] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:41] /r 100
[01/01/2018 12:55:42] /r 100
[01/01/2018 12:55:42] /r 100
[01/01/2018 12:55:42] /r 100
[01/01/2018 12:55:48] /a 2
[01/01/2018 12:55:49] /a 2
[01/01/2018 12:55:49] /a 2
[01/01/2018 12:55:49] /a 2
[01/01/2018 12:55:50] /a 2
[01/01/2018 12:55:50] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:51] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:52] /a 2
[01/01/2018 12:55:53] /a 2
[01/01/2018 12:55:53] /a 2
[01/01/2018 12:55:53] /a 2
[01/01/2018 12:55:53] /a 2
[01/01/2018 12:55:54] /a 2
[01/01/2018 12:55:54] /a 2
[01/01/2018 12:55:54] /a 2
[01/01/2018 12:55:54] /a 2
[01/01/2018 12:55:55] /a 2
[01/01/2018 12:55:55] /a 2
[01/01/2018 12:55:55] /a 2
[01/01/2018 12:55:55] /a 2
[01/01/2018 12:55:55] /a 2
[01/01/2018 12:55:56] /a 2
[01/01/2018 12:55:56] /a 2
[01/01/2018 12:55:56] /a 2
[01/01/2018 12:55:56] /a 2
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:57] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:58] /r 100
[01/01/2018 12:55:59] /r 100
[01/01/2018 12:55:59] /r 100
[01/01/2018 12:55:59] /r 100
[01/01/2018 12:55:59] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:00] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:01] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:02] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
[01/01/2018 12:56:03] /r 100
